Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
122,20,L0,L0,DISCHARGE,CC,186800,2014500,3110.351,1348.997,4.195854167947,23.5,70.007,0.219342,,@RUN
123,20,L0,L0,DISCHARGE,CC,186900,2014600,3110.351,1348.997,4.195854167947,23.5,70.044,0.219458,,@RUN
124,20,L0,L0,DISCHARGE,CC,187000,2014700,3110.351,1349.304,4.196809045704,23.5,70.081,0.219574,,@RUN
125,20,L0,L0,DISCHARGE,CC,187100,2014800,3110.351,1349.304,4.196809045704,23.5,70.120,0.219694,,@RUN
126,20,L0,L0,DISCHARGE,CC,187200,2014900,3110.351,1348.997,4.195854167947,23.5,70.158,0.219812,,@RUN
127,20,L0,L0,DISCHARGE,CC,187300,2015000,3110.351,1348.997,4.195854167947,23.5,70.193,0.219922,,@RUN
128,20,L0,L0,DISCHARGE,CC,187400,2015100,3110.351,1349.304,4.196809045704,23.5,70.232,0.220041,,@RUN
129,20,L0,L0,DISCHARGE,CC,187500,2015200,3110.351,1349.304,4.196809045704,23.5,70.269,0.220159,,@RUN
130,20,L0,L0,DISCHARGE,CC,187600,2015300,3109.847,1349.304,4.196128996488,23.5,70.308,0.220278,,@RUN
131,20,L0,L0,DISCHARGE,CC,187700,2015400,3110.351,1349.304,4.196809045704,23.5,70.344,0.220389,,@RUN
132,20,L0,L0,DISCHARGE,CC,187800,2015500,3110.351,1348.997,4.195854167947,23.5,70.382,0.220510,,@RUN
133,20,L0,L0,DISCHARGE,CC,187900,2015600,3110.351,1348.997,4.195854167947,23.5,70.420,0.220626,,@RUN
134,20,L0,L0,DISCHARGE,CC,188000,2015700,3110.351,1349.304,4.196809045704,23.5,70.457,0.220742,,@RUN
135,20,L0,L0,DISCHARGE,CC,188100,2015800,3110.351,1348.997,4.195854167947,23.5,70.495,0.220859,,@RUN
136,20,L0,L0,DISCHARGE,CC,188200,2015900,3109.847,1349.304,4.196128996488,23.5,70.531,0.220973,,@RUN
137,20,L0,L0,DISCHARGE,CC,188300,2016000,3110.351,1348.997,4.195854167947,23.5,70.569,0.221089,,@RUN
138,20,L0,L0,DISCHARGE,CC,188400,2016100,3110.351,1349.304,4.196809045704,23.5,70.606,0.221205,,@RUN
139,20,L0,L0,DISCHARGE,CC,188500,2016200,3109.847,1349.304,4.196128996488,23.5,70.645,0.221326,,@RUN
140,20,L0,L0,DISCHARGE,CC,188600,2016300,3109.847,1348.997,4.195174273459,23.5,70.681,0.221437,,@RUN
141,20,L0,L0,DISCHARGE,CC,188700,2016400,3110.351,1349.304,4.196809045704,23.5,70.718,0.221555,,@RUN
142,20,L0,L0,DISCHARGE,CC,188800,2016500,3109.847,1348.997,4.195174273459,23.5,70.757,0.221676,,@RUN
143,20,L0,L0,DISCHARGE,CC,188900,2016600,3109.847,1349.304,4.196128996488,23.5,70.794,0.221792,,@RUN
144,20,L0,L0,DISCHARGE,CC,189000,2016700,3109.847,1349.304,4.196128996488,23.5,70.832,0.221908,,@RUN
145,20,L0,L0,DISCHARGE,CC,189100,2016800,3109.847,1348.997,4.195174273459,23.5,70.870,0.222028,,@RUN
